Event Id,Event Date,Location,Country,Aircraft Category,Make,Model,Number of Engines,Engine Type,Injury Severity,Aircraft Damage,Purpose of Flight,Weather Condition,Broad Phase of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured
20040513X00596,05/09/2004,"Georgetown, TX",United States,,Diamond Aircraft Industries,DA-40,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,1.0,1.0,
20040524X00641,05/09/2004,"Hartford, WI",United States,Airplane,Piper,PA-12,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,2.0
20050207X00144,05/08/2004,"Marion, MT",United States,,Dornier,DO27A4,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,3.0
20040514X00603,05/08/2004,"Shirley, NY",United States,,Cessna,170B,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,CRUISE,,,,1.0
20040512X00595,05/08/2004,"Crystal River, FL",United States,,Beech,A23A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040604X00735,05/08/2004,"Cumberland, MD",United States,,Taylorcraft,BC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040514X00604,05/08/2004,"Brinkley, AR",United States,,WSK PZL Mielec,M-18,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,,,,1.0
20040517X00607,05/08/2004,"Fort Stockton, TX",United States,,Aeronca,7AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040518X00611,05/08/2004,"Englewood, CO",United States,,Cessna,A185E,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,1.0,1.0,
20040524X00645,05/08/2004,"DeKalb, IL",United States,Airplane,Piper,PA-28RT-201,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,APPROACH,,,,2.0
20040524X00638,05/08/2004,"Genesee Depot, WI",United States,Helicopter,Robinson,R22 Beta,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040520X00624,05/08/2004,"Mayetta, KS",United States,Airplane,Villeneuve,RV-3,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,,,1.0
20040512X00593,05/07/2004,"Sharon, MA",United States,,Cessna,T-50,2.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,CRUISE,1.0,,,
20040525X00658,05/07/2004,"Many, LA",United States,,Piper,PA-28-181,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040511X00583,05/07/2004,"Natrona, WY",United States,,Crimmins,Smyth Sidewinder,1.0,Reciprocating,Non-Fatal,Substantial,Ferry,VMC,CRUISE,,,,1.0
20040621X00836,05/07/2004,"Paragonah, UT",United States,,Branham,Vans RV-6,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,1.0,
20040514X00601,05/07/2004,"McGrath, AK",United States,,Douglas,C-54B,4.0,Reciprocating,Non-Fatal,Substantial,Positioning,VMC,STANDING,,,,2.0
20040527X00675,05/06/2004,"Pottstown, PA",United States,Airplane,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,2.0
20040603X00725,05/06/2004,"Fort Pierce, FL",United States,Airplane,Beech,H35,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,,1.0,
20040511X00589,05/06/2004,"Blounts Creek, NC",United States,,Riggs,Skyraider 1,1.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,APPROACH,1.0,,,
20040524X00644,05/06/2004,"Kasilof, AK",United States,,Piper,PA-18,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040506X00566,05/05/2004,"Chehalis, WA",United States,,Robinson,R-22 Mariner,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,,,,2.0
20040524X00637,05/05/2004,"Falcon, CO",United States,Airplane,Ercoupe (Eng & Research Corp.),415G,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,,,2.0,
20040507X00573,05/05/2004,"Schaumburg, IL",United States,Airplane,Cessna,172P,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,,,,1.0
20040511X00587,05/05/2004,"Cummings, GA",United States,,Bergmann,RANS S-12 XL Airaile,1.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,LANDING,1.0,,,
20040602X00713,05/04/2004,"Odessa, FL",United States,Airplane,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,3.0
20040511X00584,05/03/2004,"Goldthwaite, TX",United States,Airplane,Cessna,150E,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,CRUISE,,,,1.0
20040511X00585,05/03/2004,"Cary, NC",United States,,Mooney,M20M,1.0,Reciprocating,Fatal(2),Substantial,Personal,IMC,APPROACH,2.0,,,
20040608X00745,05/03/2004,"Winder, GA",United States,Airplane,Beech,BE-65 (LF-23F),2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,DESCENT,,1.0,,
20040505X00560,05/02/2004,"Lake Dallas, TX",United States,,Cessna,150J,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,2.0
20040506X00563,05/02/2004,"Nanwalek, AK",United States,,Cessna,U206F,1.0,Reciprocating,Non-Fatal,Substantial,,VMC,TAKEOFF,,,,5.0
20040503X00550,05/01/2004,"Laurel, MT",United States,,Piper,PA-18-105,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,,,2.0
20040723X01047,05/01/2004,"Riverside, CA",United States,,Cessna,195,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040608X00754,05/01/2004,"Phoenix, AZ",United States,Airplane,Cessna,182K,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040602X00711,05/01/2004,"Cambridge, OH",United States,,Krotje,VM-1 Esqual,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,
20040519X00614,05/01/2004,"Harrisonville, MO",United States,Airplane,Cessna,172K,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,1.0,1.0
20040601X00706,05/01/2004,"Elberta, AL",United States,,Cessna,182A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,DESCENT,,,1.0,
20040524X00636,05/01/2004,"Philadelphia, MS",United States,Airplane,Sawyer,Skybolt,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040622X00852,04/30/2004,"Redmond, OR",United States,Airplane,Mooney,M-20J,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,GO-AROUND,,,,1.0
20040524X00647,04/30/2004,"Taunton, MA",United States,Airplane,Cessna,305 A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,1.0,
20040506X00565,04/30/2004,"Fort Lauderdale, FL",United States,,Sukhoi,SU-31,1.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,MANEUVERING,1.0,,,
20040430X00544,04/29/2004,"North Bend, WA",United States,,Piper,PA-20,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040603X00719,04/29/2004,"Front Royal, VA",United States,Airplane,Mooney,M20C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040518X00609,04/29/2004,"Columbus, OH",United States,Airplane,Cessna,C-152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,1.0
20040505X00559,04/29/2004,"San Antonio, TX",United States,,Holmes,RV-6A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,1.0,1.0
20040601X00707,04/29/2004,"Monticello, GA",United States,,Cessna,150K,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,,,,1.0
20040526X00670,04/29/2004,"Athens, GA",United States,Airplane,Beech,D95A,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040513X00597,04/28/2004,"Mount Sterling, KY",United States,,Black,Kitfox,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,1.0,1.0,
20040520X00617,04/28/2004,"Fredericksburg, VA",United States,Airplane,Bolger Scott,RV-6A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,,,1.0
20040525X00656,04/28/2004,"Bedford, MA",United States,,Beech,A36,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,1.0
20040513X00598,04/28/2004,"Livingston, TX",United States,,Cessna,150-G,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,,,2.0
20040615X00791,04/28/2004,"Rifle, CO",United States,,Beech,95-C55,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040503X00547,04/28/2004,"Dodge Center, MN",United States,,Grumman American,AA-1B,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,,,
20040503X00546,04/28/2004,"Sale Creek, TN",United States,,Cessna,182P,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,1.0,,
20040524X00633,04/28/2004,"Cedartown, GA",United States,Airplane,Piper,PA-18,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040506X00569,04/27/2004,"Van Nuys, CA",United States,,Schweizer,269C-1,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,STANDING,,,,2.0
20040608X00755,04/27/2004,"Squaw Valley, CA",United States,Helicopter,Robinson,R22 Beta II,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040506X00572,04/27/2004,"Rochester, MN",United States,Helicopter,Robinson,R22 Beta,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,1.0
20040506X00570,04/25/2004,"Boulder City, NV",United States,,Spirangam,Velocity,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040527X00679,04/25/2004,"Galt, CA",United States,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,2.0
20040527X00680,04/25/2004,"Lincoln, CA",United States,Airplane,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,,,,2.0
20040428X00523,04/25/2004,"Seminole, OK",United States,,Piper,PA-38-112,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,,,,1.0
20040428X00526,04/25/2004,"Skwentna, AK",United States,,Cessna,182A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040428X00525,04/25/2004,"Minto, AK",United States,,Cessna,182,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,,2.0,1.0
20040524X00635,04/24/2004,"Lyons, CO",United States,Airplane,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,DESCENT,,,,2.0
20040504X00555,04/24/2004,"Shakopee, MN",United States,Helicopter,Robinson,R22 Beta,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,,,1.0,1.0
20040506X00568,04/24/2004,"Flushing, MI",United States,Airplane,Aeronca,7AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,1.0,,
20040427X00518,04/24/2004,"Fort Pierce, FL",United States,,Alon,A2,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,
20040429X00533,04/24/2004,"Moselle, MS",United States,,Cessna,172N,1.0,Reciprocating,Fatal(3),Substantial,Personal,VMC,MANEUVERING,3.0,,,
20040427X00519,04/23/2004,"Nampa, ID",United States,,Cessna,170B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040429X00529,04/23/2004,"Oakland, TN",United States,,Durr,Lancair Legacy,1.0,Reciprocating,Fatal(1),Destroyed,Personal,IMC,CRUISE,1.0,,,
20040511X00586,04/23/2004,"Delco, NC",United States,Airplane,Piper,PA-28R-200,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,,,2.0,
20040510X00579,04/22/2004,"Long Beach, CA",United States,Helicopter,Robinson,R22B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,,1.0,1.0
20040430X00539,04/22/2004,"Boerne, TX",United States,,Cessna,182U,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040426X00512,04/22/2004,"Minneapolis, MN",United States,Airplane,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,
20040428X00524,04/22/2004,"Big Lake, AK",United States,,Arctic Aircraft Corp.,S-1B2,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,DESCENT,,1.0,1.0,
20040527X00674,04/21/2004,"Willoughby, OH",United States,Airplane,Piper,PA-34-220T,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040428X00528,04/21/2004,"Holliday, TX",United States,,Brantly Helicopter,B-2B,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,,,2.0,
20040504X00553,04/21/2004,"Durango, CO",United States,Airplane,Cessna,182K,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040426X00509,04/20/2004,"Tampa, FL",United States,,Cessna,177RG,1.0,Reciprocating,Fatal(2),Substantial,Personal,VMC,APPROACH,2.0,,,
20040428X00522,04/20/2004,"Sweetwater, TX",United States,,Piper,PA-23-250,2.0,Reciprocating,Non-Fatal,Substantial,Ferry,VMC,CRUISE,,,,2.0
20040430X00537,04/19/2004,"Berkley, MA",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Other Work Use,VMC,APPROACH,,1.0,,
20040820X01266,04/19/2004,"Visalia, CA",United States,,Aviat,A-1A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040608X00766,04/19/2004,"Lake Havasu, AZ",United States,,Cessna,U206A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040504X00556,04/19/2004,"Hayward, CA",United States,,Aeronca,Champ 7AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040423X00506,04/19/2004,"Greenwood, SC",United States,,Cirrus Design Corp.,SR20,1.0,Reciprocating,Fatal(4),Destroyed,Business,VMC,TAKEOFF,4.0,,,
20040426X00511,04/19/2004,"Wasilla, AK",United States,,Champion,7GC,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,,,,2.0
20040421X00493,04/18/2004,"Lakeland, FL",United States,,Terry E. Morris,Glasair III,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,GO-AROUND,,,1.0,1.0
20051205X01931,04/18/2004,"Holoaloa, HI",United States,,Piper,PA 28-161,1.0,Reciprocating,Non-Fatal,Destroyed,,IMC,CRUISE,,3.0,,
20040430X00540,04/18/2004,"Minden, NV",United States,Airplane,Piper,PA-22-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040429X00531,04/18/2004,"North Lima, OH",United States,,Piper,PA-24-250,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,APPROACH,1.0,,,
20040422X00502,04/17/2004,"Gibbonsville, ID",United States,,Keller,Prospector FK1,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,2.0,,
20040421X00496,04/17/2004,"Everett, WA",United States,,Cessna,195,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,2.0
20040510X00580,04/17/2004,"Key West, FL",United States,Airplane,Cessna,172S,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,5.0
20040506X00571,04/17/2004,"PAGE, AZ",United States,,Cessna,205,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040419X00482,04/17/2004,"Boulder, CO",United States,,Cessna,150H,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,
20040429X00532,04/17/2004,"Lake in the Hil, IL",United States,Airplane,Beech,C23,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,2.0
20040430X00536,04/16/2004,"Kennedy, NY",United States,Airplane,Andrews,Zenith Tri-Z,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,1.0,,
20040601X00702,04/16/2004,"Port St. Lucie, FL",United States,,Curtiss-Wright,Travel Air 4000,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040511X00588,04/16/2004,"Spring Hill, FL",United States,,Richard A. Denisar,RV-4,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,1.0,1.0,
20040423X00503,04/16/2004,"Locust Grove, OK",United States,,Cessna,175B,,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,2.0,
20040506X00567,04/16/2004,"Hastings, MN",United States,Airplane,Cessna,A185E,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,2.0,
20040419X00478,04/16/2004,"Copper Center, AK",United States,,Piper,PA-12,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,1.0,
20040421X00494,04/15/2004,"Lakeland, FL",United States,,North American,SNJ-5B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040422X00500,04/15/2004,"Borger, TX",United States,,Spannagel,RV-8A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,,,,1.0
20040423X00505,04/15/2004,"Carthage, TN",United States,Airplane,Aeronca,7AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,,2.0,
20040504X00552,04/14/2004,"Las Vegas, NM",United States,Airplane,Cessna,180A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,1.0
20040504X00554,04/14/2004,"Nephi, UT",United States,Helicopter,Robinson,R22,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,2.0
20040427X00515,04/14/2004,"Columbia, MO",United States,Airplane,Piper,PA-28-180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,1.0
20040419X00479,04/13/2004,"Taylor, PA",United States,,Piper,PA-46-310P,1.0,Reciprocating,Non-Fatal,Substantial,Personal,IMC,CRUISE,,,,2.0
20040503X00545,04/13/2004,"Concord, CA",United States,,Piper,PA-28RT-201T,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,,1.0,,2.0
20040525X00660,04/13/2004,"Magnolia, AR",United States,,Cessna,150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,1.0
20040508X00577,04/12/2004,"Long Beach, CA",United States,Airplane,Cessna,172S,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,1.0
20040430X00541,04/12/2004,"Grass Valley, CA",United States,Airplane,Aeronca,65-TAC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040508X00576,04/12/2004,"Garberville, CA",United States,Airplane,Cessna,182C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040415X00468,04/12/2004,"North Augusta, SC",United States,,Cessna,182S,1.0,Reciprocating,Fatal(3),Substantial,Personal,IMC,APPROACH,3.0,,,
20040415X00471,04/11/2004,"Fairbanks, AK",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040413X00451,04/10/2004,"Hardin, MT",United States,,Champion,7ECA,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040427X00520,04/10/2004,"Friday Harbor, WA",United States,Airplane,Yakovlev,Yak 54,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,,,,1.0
20040503X00549,04/10/2004,"Bridgeport, CT",United States,Airplane,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
20040426X00510,04/10/2004,"N. Lauderdale, FL",United States,,Cirrus Design Corp.,SR22,1.0,Reciprocating,Non-Fatal,Substantial,Personal,IMC,CLIMB,,,,1.0
20040421X00491,04/10/2004,"Clewiston, FL",United States,,Cessna,206,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040511X00592,04/10/2004,"San Jose, CA",United States,,Grumman American,AA-5B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,,,,1.0
20040414X00460,04/10/2004,"Edgewater, FL",United States,,Pilatus,P3-05,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,CRUISE,2.0,,,
20040429X00535,04/10/2004,"Bogalusa, LA",United States,Airplane,Cessna,172K,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,,,,2.0
20040422X00499,04/09/2004,"Plainville, CT",United States,,Cessna,182S,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CLIMB,,,,2.0
20040422X00498,04/09/2004,"Westfield, MA",United States,Airplane,Cessna,172P,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,,,,1.0
20040422X00497,04/09/2004,"San Martin, CA",United States,,Piper,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,1.0
20040603X00724,04/09/2004,"Lexington, KY",United States,Airplane,Waco,ASO,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,1.0
20040414X00466,04/09/2004,"New Munster, WI",United States,,Cessna,182S,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040414X00466,04/09/2004,"New Munster, WI",United States,,Cessna,172M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,,,,2.0
20040416X00474,04/09/2004,"Marion, IN",United States,,Cessna,150M,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,,,2.0,
20040625X00869,04/08/2004,"Page, AZ",United States,,North American Aviation Div.,Navion,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,3.0
20040413X00452,04/08/2004,"Greenville, SC",United States,,Cessna,140,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,1.0
20040508X00575,04/07/2004,"McKinleyville, CA",United States,Airplane,Piper,PA-38-112,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,,,,1.0
20040603X00722,04/07/2004,"Hamilton, OH",United States,Airplane,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,,,1.0,
20040429X00534,04/06/2004,"Montague, CA",United States,Airplane,Beech,95-A55,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,,,,2.0
20040408X00428,04/06/2004,"Burlington, CO",United States,,Cessna,182F,1.0,Reciprocating,Fatal(1),Destroyed,Personal,IMC,CRUISE,1.0,,,
20040414X00462,04/06/2004,"Overland Park, KS",United States,,Piper,PA-24-250,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,CRUISE,,,,2.0
20040413X00449,04/05/2004,"Nezperce, ID",United States,,Grumman,G-164,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,,,,1.0
20040409X00440,04/05/2004,"Elko, NV",United States,,Beech,V35,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,,2.0,,
20040413X00448,04/05/2004,"Johns Island, SC",United States,,Smith,Aerostar 601P,2.0,Reciprocating,Fatal(2),Substantial,Personal,VMC,TAKEOFF,2.0,,,
20040426X00508,04/04/2004,"Labelle, FL",United States,,Louis Amato,Buccaneer,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,,,
20040413X00455,04/04/2004,"Fernandina Bch, FL",United States,,Piper,PA-30,2.0,Reciprocating,Fatal(2),Substantial,Personal,VMC,TAKEOFF,2.0,,,
20040409X00441,04/04/2004,"Ukiah, CA",United States,,Piper,PA-32R-301T,1.0,Reciprocating,Fatal(1),Destroyed,Personal,IMC,TAKEOFF,1.0,,,
20040414X00463,04/04/2004,"Curtis, NE",United States,,Christen,A-1,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,1.0,,
20040414X00464,04/04/2004,"Big Rapids, MI",United States,,Beech,C35,1.0,Reciprocating,Non-Fatal,Substantial,Flight Test,VMC,APPROACH,,1.0,1.0,
20040409X00437,04/04/2004,"Unalaska, AK",United States,,Grumman,G21,2.0,Reciprocating,Non-Fatal,Substantial,,VMC,LANDING,,,,9.0
20040412X00443,04/03/2004,"Elyria, OH",United States,,Piper,PA-28R-180,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,APPROACH,,,,2.0
20040409X00442,04/03/2004,"Bakersfield, CA",United States,,Bell,47G-4A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,,1.0,,
20040412X00445,04/03/2004,"Temple, TX",United States,,Waco,RBA,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,,,,2.0
